{1007,10,7,3,{1132,1070,1773,1434,320,1051,894,1322,1815,1075}},
{1008,8,2,0,{1287,1440,13,189,1155,1860,343,1466,801,1121}},
{1009,5,2,8,{505,419,1704,1991,1162,1396,1480,1220,710,1411}},
{1010,3,3,1,{546,718,1623,1738,900,928,117,1158,573,967}},
{1011,9,6,3,{1840,1084,463,324,282,377,1386,1479,518,554}},
{1012,8,9,1,{220,1432,257,1340,1097,247,205,1869,708,375}},
{1013,6,3,8,{509,1076,186,191,1275,1815,1839,838,1928,1209}},
{1014,5,8,10,{1569,1767,1341,738,931,1677,399,751,304,1381}},
{1015,6,10,7,{1069,1847,1511,961,385,1049,607,1345,1365,129}},
{1016,10,4,2,{824,760,598,443,1515,1454,362,701,1208,239}},
{1017,4,8,6,{1797,1672,991,166,1389,1503,168,74,955,1283}},
{1018,8,7,2,{1113,1829,1032,1989,444,1912,421,890,840,252}},
{1019,0,8,0,{1382,479,1033,1189,826,1547,1746,261,904,1328}},
{1020,6,5,6,{593,24,1875,1880,483,508,1089,36,416,1393}},
{1021,10,9,10,{1586,1501,1927,776,549,898,1255,1758,129,1438}},
{1022,7,5,1,{1342,1934,899,1004,676,504,372,499,1671,1178}},
{1023,8,4,5,{1995,323,603,438,1392,1014,655,1932,1850,95}},
{1024,4,8,8,{1438,727,1827,1465,1210,1748,491,1351,1152,392}},
{1025,9,1,4,{1620,1238,1909,262,271,1042,68,1161,350,1563}},
{1026,4,9,6,{1760,219,1528,1907,1492,93,1479,1081,143,1656}},
{1027,5,3,1,{1581,111,1128,842,506,763,649,1961,432,1959}},
{1028,6,6,10,{1833,1744,929,1865,784,332,29,1948,1853,1020}},
{1029,5,8,7,{1571,1369,785,1789,1749,269,998,448,1923,1222}},
{1030,3,8,8,{1125,1754,925,1985,1203,1277,1903,398,1666,126}},
{1031,2,5,5,{1207,1331,1005,68,1721,737,129,990,951,934}},
{1032,6,3,3,{89,1207,617,404,1857,1715,1848,1384,217,1961}},
{1033,2,0,6,{808,1044,343,1577,82,782,1810,1519,1419,817}},
{1034,10,1,5,{1979,1204,1212,1879,24,1448,1472,93,1337,152}},
{1035,8,2,7,{737,1806,607,1097,1900,1127,1181,1489,1765,1189}},
{1036,2,5,5,{4,1987,1599,308,331,1926,1511,1762,1209,1673}},
{1037,1,5,10,{1881,1961,666,1676,614,1467,1830,1192,533,802}},
{1038,7,1,1,{852,1615,1613,1468,176,1158,1298,1553,1765,1960}},
{1039,7,8,3,{1591,843,764,1808,868,1133,71,614,196,188}},
{1040,6,10,4,{266,1041,1918,695,601,1006,501,218,1028,6}},
{1041,2,4,7,{1647,1488,683,1333,184,1497,1691,1030,1263,402}},
{1042,6,1,4,{749,462,1020,943,515,991,982,183,1136,1342}},
{1043,8,9,10,{723,731,525,1729,90,1217,1997,1402,282,661}},
{1044,8,4,7,{1164,1175,189,1721,559,596,1923,866,938,1983}},
{1045,7,4,8,{334,944,373,1772,987,1998,1091,600,186,1493}},
{1046,6,0,4,{387,1451,1372,353,554,337,741,324,1154,480}},
{1047,10,1,2,{1137,1703,1547,222,1726,765,1704,1557,1040,229}},
{1048,7,6,7,{381,1603,616,50,746,1651,133,1735,1636,685}},
{1049,1,8,3,{345,1583,233,1977,1603,878,282,1925,1028,1842}},
{1050,3,4,10,{1875,5,1341,552,1450,1574,339,294,535,380}},
{1051,7,9,9,{333,1210,568,394,624,411,12,777,1445,76}},
{1052,2,0,9,{125,1951,172,729,1268,114,1716,1326,300,338}},
{1053,2,2,9,{776,286,1619,138,437,489,1843,1651,1148,574}},
{1054,5,9,9,{459,1455,1097,1488,549,1649,790,1441,688,1580}},
{1055,7,7,5,{1137,993,828,1748,708,719,301,1824,1389,588}},
{1056,0,6,9,{1113,1167,1965,17,1403,618,1172,1262,1125,1840}},
{1057,5,2,0,{1340,222,977,93,1645,1457,739,313,1983,662}},
{1058,1,10,7,{415,151,752,540,1379,395,1973,1341,608,1526}},
{1059,2,8,0,{1453,1946,1310,1792,1116,1693,568,1005,173,871}},
{1060,5,7,0,{1687,659,1247,18,671,1044,536,198,1145,1381}},
{1061,4,5,4,{241,1177,1132,1101,1141,593,876,1973,699,841}},
{1062,4,3,8,{1029,542,945,284,1934,915,568,1911,1375,1243}},
{1063,4,7,2,{1601,1175,1790,577,980,1242,1295,85,1272,1195}},
{1064,10,1,2,{1608,82,1982,481,701,798,1455,1339,1436,1384}},
{1065,5,10,6,{78,422,1500,1644,1579,1137,1910,1457,1275,1480}},
{1066,1,3,0,{1619,1064,152,1497,692,449,1920,1779,494,253}},
{1067,2,9,10,{109,1701,1342,798,805,1960,1121,1588,1286,866}},
{1068,9,8,10,{981,1076,1385,780,1053,1635,1386,1730,1075,1860}},
{1069,7,2,0,{1531,484,222,1329,81,697,1992,100,1800,714}},
{1070,6,1,6,{1994,582,1026,613,1140,974,798,1529,1076,370}},
{1071,8,2,10,{1764,1744,1521,19,753,1283,607,271,746,901}},
{1072,7,0,1,{664,1635,1105,1741,959,146,1297,593,397,1364}},
{1073,0,5,10,{1454,1897,180,1842,1709,798,948,1885,931,1916}},
{1074,3,2,10,{300,1049,384,1239,1256,1749,1840,375,1875,1714}},
{1075,3,0,10,{1664,365,1983,451,1310,1580,1815,276,695,1344}},
{1076,9,1,1,{678,1035,1664,645,362,245,763,1525,1740,1344}},
{1077,6,10,8,{802,1329,877,418,1207,209,1139,641,1786,652}},
{1078,6,10,8,{1874,428,110,971,40,1200,1585,1889,28,25}},
{1079,7,1,5,{851,1968,384,505,427,1423,1490,1468,968,940}},
{1080,2,7,10,{1985,984,1581,1677,1188,1374,1487,1935,370,1283}},
{1081,0,6,0,{1668,1174,1655,31,639,323,1647,169,1029,71}},
{1082,7,7,10,{1687,475,1276,604,881,321,1707,1015,399,1086}},
{1083,9,7,7,{1338,1272,1672,1036,1185,658,1530,1769,1173,1667}},
{1084,1,3,5,{848,1136,850,1473,1894,1024,335,164,1913,926}},
{1085,5,4,2,{1745,683,368,1114,1708,618,1940,49,517,1530}},
{1086,9,10,3,{1597,378,1201,584,1560,650,1101,1055,1270,110}},
{1087,2,5,5,{655,1521,533,164,1274,1424,1617,537,932,44}},
{1088,4,3,1,{868,1918,1595,1003,1616,1024,367,1126,1873,12}},
{1089,2,0,0,{1580,1097,1660,1328,71,1909,1423,235,1966,972}},
{1090,8,2,4,{1782,1574,747,545,1732,1639,1135,1805,1825,136}},
{1091,5,0,10,{1615,1738,1214,962,1249,634,1148,505,1539,1000}},
{1092,5,10,7,{810,248,1783,1107,1225,1090,66,1329,1065,1175}},
{1093,8,10,3,{1640,737,228,108,734,149,1679,240,956,43}},
{1094,8,5,8,{744,870,438,755,545,295,284,35,1663,342}},
{1095,9,6,10,{1415,184,1080,140,1248,1816,1408,404,859,158}},
{1096,3,4,1,{1181,1273,1255,1687,96,26,413,549,1332,1256}},
{1097,2,7,2,{940,1375,359,111,810,1763,820,1566,91,1176}},
{1098,9,7,0,{975,1943,1675,1988,960,1833,1636,1401,789,1227}},
{1099,10,3,10,{913,599,1692,1249,1459,74,238,1037,63,1164}},
{1100,0,3,7,{1498,258,680,398,1094,580,543,328,1260,917}},
{1101,0,4,2,{55,386,1908,59,363,1613,747,8,1898,260}},
{1102,2,3,1,{1376,332,671,944,531,1605,815,74,1862,1561}},
{1103,6,6,0,{473,857,1889,1449,119,1450,1372,1145,912,1664}},
{1104,1,2,1,{67,401,369,852,841,1298,520,139,1527,968}},
{1105,1,7,4,{829,158,1195,1297,1878,1968,1838,818,1411,888}},
{1106,2,5,4,{1980,1483,1919,323,616,1768,1109,230,1723,385}},
{1107,4,4,10,{301,856,1199,1876,1578,1061,115,1762,1022,1581}},
{1108,7,6,0,{38,1030,1647,1073,115,1148,1505,1723,1780,1689}},
{1109,8,10,7,{1538,884,535,30,1036,299,1825,154,1381,730}},
{1110,4,9,6,{454,565,703,1522,1578,1264,785,148,1521,1114}},
{1111,10,10,3,{1069,657,933,1810,271,105,1560,776,847,1667}},
{1112,10,10,9,{1037,339,1352,53,1346,244,1062,1059,698,1350}},
{1113,3,10,0,{1656,834,1223,269,120,537,1958,1969,1637,1626}},
{1114,2,5,6,{1534,1764,464,267,1165,1174,218,1405,1530,238}},
{1115,4,6,8,{1610,787,1363,1761,1611,1998,1061,294,376,1650}},
{1116,1,10,0,{414,1772,1570,1727,223,1748,1464,1392,101,938}},
{1117,4,10,5,{1848,1080,978,1000,1986,1570,608,1313,1841,1612}},
{1118,8,8,4,{1994,1992,1084,300,1883,225,1370,348,850,1504}},
{1119,0,7,9,{1202,1462,544,426,1057,1234,1172,781,28,620}},
{1120,4,5,7,{1536,1458,1348,1302,560,1872,1876,1513,265,1163}},
{1121,3,2,7,{1052,512,1369,311,1872,1314,179,1264,926,1832}},
{1122,4,0,4,{484,1985,941,1811,1857,53,307,1423,1851,1937}},
{1123,7,6,7,{1494,953,1729,713,1624,440,322,98,911,973}},
{1124,4,0,6,{4,1523,383,1528,465,988,1017,190,224,534}},
{1125,10,10,6,{746,1731,1616,765,564,904,1938,1187,494,1115}},
{1126,4,8,4,{1096,708,1155,652,1237,510,1492,80,1326,298}},
{1127,3,0,3,{712,1676,1594,1173,438,29,521,1238,1368,1451}},
{1128,5,10,2,{610,790,1979,1183,1127,448,1416,184,1509,195}},
{1129,9,3,7,{1511,1234,1351,1340,1701,802,380,1117,505,985}},
{1130,4,2,7,{1713,121,1684,683,330,874,614,319,1741,1402}},
{1131,3,6,9,{1564,1785,1318,501,1865,839,623,1711,921,1638}},
{1132,0,3,3,{1561,280,821,227,637,625,1838,1273,1271,753}},
{1133,1,8,4,{1369,1959,1111,700,351,1023,1678,464,909,1215}},
{1134,0,2,2,{1826,1090,1609,1911,1782,568,792,62,1508,1323}},
{1135,10,7,5,{1296,502,224,958,1224,129,261,404,338,472}},
{1136,3,9,8,{1851,1332,1524,1836,1878,1759,863,906,228,1124}},
{1137,5,6,8,{260,1907,1996,711,353,977,1437,44,1575,1635}},
{1138,10,0,0,{330,1339,693,1962,1406,1376,1216,1599,1840,1676}},
{1139,10,5,4,{153,1449,613,592,696,1084,553,178,1433,987}},
{1140,0,8,8,{244,1767,28,1444,1639,775,621,1049,1563,226}},
{1141,8,2,3,{1452,894,1501,1964,1750,1389,1913,1120,935,185}},
{1142,7,3,1,{1963,1909,269,697,1601,363,1833,1810,1111,328}},
{1143,3,2,3,{28,601,326,737,178,387,1631,932,564,1237}},
{1144,0,1,10,{743,646,590,1449,925,1517,1290,1659,1,1369}},
{1145,0,8,8,{1396,1748,1365,500,411,894,553,414,168,1184}},
{1146,1,2,1,{84,795,264,1431,75,1092,971,867,170,1455}},
{1147,0,0,1,{1533,570,904,257,1022,498,1146,1942,1708,1360}},
{1148,1,5,3,{597,995,99,1694,368,422,1528,1714,585,607}},
{1149,8,7,0,{1879,561,1392,1571,1132,371,792,717,634,1085}},
{1150,5,0,8,{930,1770,1307,524,1202,717,643,1206,1044,178}},
{1151,3,7,9,{1428,408,1417,1494,1900,796,556,1130,426,856}},
{1152,1,7,10,{476,1209,1376,688,1363,72,1270,1103,1253,145}},
{1153,8,6,10,{175,686,902,560,1907,979,1947,18,1698,976}},
{1154,4,3,1,{1687,375,761,660,1017,1843,1640,806,1470,1239}},
{1155,9,1,9,{510,1586,1162,1422,685,1960,172,124,1545,1281}},
{1156,3,6,5,{633,214,702,1477,126,310,638,499,1264,88}},
{1157,5,7,0,{1455,216,374,1933,543,790,1855,405,765,928}},
{1158,1,4,4,{1715,507,632,1092,685,1775,1190,865,314,1903}},
{1159,0,7,4,{1800,1869,1333,879,1749,404,1312,761,827,758}},
{1160,9,0,2,{1277,393,1781,1984,598,1825,1951,665,686,1565}},
{1161,6,0,1,{1804,1347,700,895,825,1538,619,401,598,1102}},
{1162,8,1,4,{1932,1839,1976,1362,341,378,1065,486,53,1605}},
{1163,3,6,1,{929,436,1037,471,1114,1019,903,453,1353,1712}},
{1164,6,9,10,{642,1829,889,1764,1216,1909,1748,1115,475,646}},
{1165,6,8,4,{927,1077,1358,1617,290,661,765,1373,1319,1900}},
{1166,10,2,10,{499,1525,1980,674,561,1640,1380,492,502,1868}},
{1167,9,7,2,{85,44,709,1574,1555,1546,735,1057,1465,120}},
{1168,4,5,0,{262,1642,834,1211,668,1953,1002,1791,1567,1435}},
{1169,1,9,10,{490,1298,898,969,1451,1369,1201,664,1626,1613}},
{1170,7,5,8,{355,1209,1410,924,1418,1223,525,271,438,1782}},
{1171,3,5,5,{1841,98,174,1487,716,1801,616,954,1440,977}},
{1172,1,8,10,{222,518,1972,1606,886,148,345,1516,1306,1954}},
{1173,3,8,6,{861,1761,1756,358,1012,1037,555,1061,629,274}},
{1174,8,10,2,{68,612,14,774,575,1215,108,239,1930,800}},
{1175,9,8,0,{31,1894,1128,401,1169,449,1950,1357,141,1235}},
{1176,7,2,10,{166,687,887,844,1494,1267,1352,1349,936,160}},
{1177,0,7,8,{1890,1812,1861,466,450,1129,872,411,1163,903}},
{1178,7,1,10,{1926,484,362,501,268,1585,397,1406,986,517}},
{1179,0,3,3,{235,457,1745,1746,934,640,1042,757,1227,1549}},
{1180,8,7,0,{1542,55,962,953,208,277,410,742,910,1504}},
{1181,3,1,2,{1428,359,474,641,1224,1643,1419,1511,246,1274}},
{1182,4,10,10,{618,250,866,1812,747,564,1019,1891,1856,1631}},
{1183,1,10,9,{1027,610,959,357,57,507,515,451,1895,1544}},
{1184,5,1,8,{236,242,461,1868,1947,630,918,87,276,583}},
{1185,0,5,8,{608,1286,1587,55,87,1481,1273,368,5,71}},
{1186,9,8,4,{630,1583,475,9,1086,455,1775,1892,1395,1778}},
{1187,4,7,10,{1982,827,333,737,696,1479,698,742,395,384}},
{1188,4,10,7,{854,398,518,1426,1851,454,1304,1737,141,1041}},
{1189,9,10,3,{1463,1084,726,523,70,1998,1539,365,6,638}},
{1190,3,1,3,{228,989,1449,906,1762,1823,423,1716,1842,459}},
{1191,3,1,8,{987,411,1530,478,912,1945,1967,1678,569,842}},
{1192,1,6,3,{1342,1130,693,1830,1981,778,1962,130,1968,981}},
{1193,7,9,10,{1048,813,1703,262,1286,994,1119,946,853,7}},
{1194,5,5,8,{316,1972,1995,1089,1689,1691,796,198,216,1071}},
{1195,3,1,2,{1038,1369,1939,1473,1233,627,1032,927,1238,492}},
{1196,2,5,0,{1590,1396,535,1056,1191,1281,564,1777,370,1851}},
{1197,7,7,7,{787,656,187,546,917,1982,151,1795,1175,899}},
{1198,5,5,6,{554,261,1710,1936,682,1702,917,1342,209,383}},
{1199,9,8,0,{1349,2,670,1144,1474,1590,574,81,106,11}},
{1200,1,0,0,{1128,849,36,543,294,1044,120,1812,1323,1040}},
{1201,3,2,9,{11,1823,196,461,1010,1245,856,1158,522,1910}},
{1202,8,2,3,{1312,519,1784,1234,1570,87,1204,175,793,1701}},
{1203,4,6,0,{680,1386,1565,1216,292,423,1909,1700,473,336}},
{1204,5,3,8,{648,1198,1639,56,1598,1334,1767,1310,1189,1108}},
{1205,3,0,3,{1395,1242,554,299,286,57,1943,1017,52,1645}},
{1206,8,10,9,{722,1905,2,1641,1167,1173,499,1462,1471,580}},
{1207,10,6,6,{1775,1047,1511,723,588,754,1517,1374,679,1426}},
{1208,1,2,1,{1009,1265,1316,360,472,353,1029,1616,188,1744}},
{1209,0,1,0,{1976,1309,719,11,163,86,1562,1209,1457,1107}},
{1210,5,5,9,{527,1040,1284,1472,548,588,1548,553,610,91}},
{1211,0,2,2,{1432,1580,1186,289,1631,1592,1071,985,359,1288}},
{1212,8,5,0,{89,1432,581,1002,1493,384,1762,74,1307,765}},
{1213,1,9,4,{1267,147,978,1848,673,1499,1084,448,907,1480}},
{1214,0,10,8,{1745,1462,56,1832,968,1395,143,434,1851,1138}},
{1215,8,9,3,{413,1160,1272,288,1372,671,1513,651,1394,1397}},
{1216,2,8,3,{49,1133,91,865,1437,1604,174,192,1533,1897}},
{1217,5,0,7,{1037,4,1812,358,118,7,1130,1843,1093,562}},
{1218,9,2,5,{1161,95,1087,1837,1090,1196,1890,259,113,1045}},
{1219,2,5,6,{14,1866,954,1476,925,160,1712,1295,137,1106}},
{1220,0,1,4,{1402,737,108,648,1728,693,1648,1200,168,912}},
{1221,9,8,5,{1003,973,1792,269,689,995,1047,1843,1481,1353}},
{1222,9,0,9,{1861,1875,50,1033,813,1885,1554,898,693,1979}},
{1223,10,4,1,{470,1331,1759,499,1126,1584,355,766,1804,448}},
{1224,2,4,8,{1884,1971,635,289,723,1437,1527,1575,1396,1154}},
{1225,9,0,8,{1385,71,820,420,1959,715,1328,1812,1815,701}},
{1226,2,10,9,{357,1343,1597,680,110,961,1028,273,1808,1938}},
{1227,4,1,5,{1642,1651,1455,1416,1235,543,1456,1646,315,914}},
{1228,1,9,9,{1277,1287,468,619,935,501,335,1366,684,1163}},
{1229,6,5,4,{301,1820,1237,1743,1878,240,529,868,517,1057}},
{1230,5,4,5,{1099,1962,329,901,923,1232,1941,130,1838,1426}},
{1231,10,1,6,{1768,1197,692,1764,707,900,1331,35,698,356}},
{1232,5,2,8,{235,1552,1636,540,1304,1310,1963,265,118,35}},
{1233,2,7,4,{1241,910,1951,337,1606,1128,1964,657,965,747}},
{1234,9,5,3,{197,361,1771,1009,664,339,522,639,1494,929}},
{1235,10,6,7,{574,1491,1449,97,1349,137,82,592,33,936}},
{1236,9,4,7,{1486,1663,764,1261,1864,521,1210,1205,955,54}},
{1237,1,0,6,{1917,1072,109,85,859,517,234,1334,1789,1642}},
{1238,4,2,9,{1688,868,563,454,1135,779,1091,1926,104,787}},
{1239,7,0,10,{431,1715,749,587,246,1224,1982,1158,1146,1154}},
{1240,4,10,1,{1765,732,902,1587,1758,330,1638,1405,377,869}},
{1241,8,4,7,{1843,1989,996,829,330,834,806,439,1343,164}},
{1242,3,6,7,{994,346,1571,820,404,1754,17,138,865,350}},
{1243,9,7,3,{1933,742,1449,1140,123,1026,284,1568,118,126}},
{1244,10,5,7,{602,1340,1474,865,318,733,1953,627,215,1276}},
{1245,1,2,3,{1827,93,136,807,1970,542,830,315,904,328}},
{1246,6,3,8,{1569,1643,1427,1874,1539,55,27,1124,717,1977}},
{1247,2,2,4,{952,978,613,1581,163,1762,1061,998,1462,535}},
{1248,3,10,3,{1472,1425,1151,471,1629,1042,1836,783,153,1551}},
{1249,10,8,5,{1308,1150,922,556,416,1889,1434,1104,957,1060}},
{1250,5,4,2,{1775,384,258,74,1575,151,1331,399,1195,228}},
{1251,2,2,8,{1210,303,409,1427,1706,403,1125,1834,1363,280}},
{1252,5,8,10,{1623,1150,665,27,903,1627,874,360,933,131}},
{1253,0,2,4,{1742,1735,278,297,1378,1112,636,1418,298,878}},
{1254,1,7,5,{419,323,1719,312,462,1308,1894,879,1570,1138}},
{1255,7,10,0,{1321,1059,560,1334,1772,371,1869,1687,355,1336}},
{1256,1,9,2,{550,119,233,1279,439,723,167,1473,342,698}},
{1257,7,10,5,{1589,471,1244,1716,1305,1810,855,468,1724,1478}},
{1258,3,0,9,{1056,589,1588,1455,869,927,1872,389,400,305}},
{1259,3,3,5,{1694,320,1617,486,1054,1824,1381,412,834,1181}},
{1260,3,3,4,{1680,1392,1401,51,1934,1640,1170,298,1631,324}},
{1261,0,5,0,{759,1674,335,519,596,209,54,1259,72,1544}},
{1262,2,6,2,{1997,614,629,432,1054,1568,1455,1872,725,383}},
{1263,7,6,4,{858,171,1059,1856,1949,1228,337,551,1744,1232}},
{1264,6,0,6,{1090,857,758,1246,1744,1421,783,1960,1752,1117}},
{1265,0,5,9,{1904,1030,771,1515,1236,1343,1922,1200,820,1959}},
{1266,1,6,9,{1164,1998,1154,292,1449,1333,1529,1814,1066,1916}},
{1267,8,7,9,{800,938,1525,1324,1647,698,1548,1167,1517,1238}},
{1268,7,4,8,{1025,8,824,1983,1119,94,421,2,3,1340}},
{1269,1,9,9,{300,1484,1740,632,631,545,1509,1491,196,1736}},
{1270,6,0,4,{587,1096,1559,1613,1622,265,1852,618,72,1173}},
{1271,7,7,7,{716,106,817,1937,482,719,42,189,641,1407}},
{1272,7,0,0,{632,995,1414,1265,1575,890,7,190,826,1717}},
{1273,1,4,5,{645,1641,1546,201,1575,850,67,1561,360,1011}},
{1274,5,1,7,{431,1857,1562,731,592,1360,1834,1005,1342,671}},
{1275,9,9,9,{234,1846,515,847,461,316,1022,33,1315,1945}},
{1276,9,7,1,{725,827,1940,466,1111,957,403,512,1037,746}},
{1277,7,10,2,{968,1328,1743,225,1734,308,978,1612,99,1560}},
{1278,1,3,10,{1858,1536,707,1242,993,231,1779,62,641,1488}},
{1279,2,4,6,{244,1349,1236,126,1022,337,1123,288,501,289}},
{1280,5,3,5,{1739,1859,1474,1429,16,32,436,1292,710,415}},
{1281,3,0,3,{255,15,1916,575,1174,1888,331,1386,1974,488}},
{1282,4,10,6,{1400,600,190,281,1504,1374,1512,301,870,1013}},
{1283,5,2,8,{798,1611,1614,1396,533,1746,705,1417,260,693}},
{1284,3,0,5,{1752,1621,504,1643,1992,1683,706,1741,101,1961}},
{1285,1,9,4,{230,1460,972,803,1949,994,417,813,421,224}},
{1286,3,6,8,{1162,171,1639,1560,795,664,87,1644,1205,276}},
{1287,4,6,3,{1242,312,1310,567,1782,563,1140,1730,1646,1441}},
{1288,9,10,0,{325,1042,1082,1101,1983,1092,665,225,1084,1027}},
{1289,0,5,10,{186,652,1917,1548,339,1248,955,1436,1572,1103}},
{1290,4,5,1,{1752,482,1002,1622,118,793,1467,428,1121,150}},
{1291,8,4,4,{1195,1733,970,705,537,787,1795,1734,2,1828}},
{1292,6,3,4,{781,480,1565,298,500,1524,1576,1688,1623,451}},
{1293,4,10,5,{1120,1416,492,1979,1907,1984,914,1401,1767,307}},
{1294,1,9,10,{1695,1314,41,1964,188,1752,1777,535,1331,1926}},
{1295,1,1,9,{919,1579,1224,659,638,1960,1275,1810,96,353}},
{1296,6,10,10,{544,1193,957,1923,212,787,972,347,1842,1607}},
{1297,2,6,0,{694,648,768,1214,1774,1365,1942,943,399,364}},
{1298,10,1,3,{636,986,1745,62,573,231,1006,931,264,345}},
{1299,9,4,1,{1285,301,1483,651,69,550,228,1707,951,1510}},
{1300,6,8,8,{453,462,593,368,345,1934,1395,1661,300,682}},
{1301,5,2,10,{1844,1019,1285,251,1539,1400,167,489,240,345}},
{1302,3,1,3,{1427,597,626,1688,788,736,1514,357,1972,1717}},
{1303,2,2,7,{470,727,1106,1094,231,1442,80,1422,660,1769}},
{1304,9,3,2,{1186,1240,1620,1531,1391,182,1152,1813,775,1987}},
{1305,8,1,1,{1783,1096,1449,1836,621,449,1370,1211,308,355}},
{1306,4,1,6,{287,865,755,1112,537,356,1514,746,1390,250}},
{1307,4,0,7,{1777,1180,770,304,1171,1448,334,1472,1783,1306}},
{1308,3,5,9,{1921,1997,59,1767,469,1646,397,405,1141,127}},
{1309,3,8,3,{1162,408,157,762,1232,1643,1421,499,1926,1361}},
{1310,3,7,10,{263,531,1591,1265,404,730,1192,1810,57,165}},
{1311,2,3,1,{725,1283,1412,761,206,643,1240,95,1864,1945}},
{1312,1,6,4,{783,1560,1954,1762,1737,420,396,851,1428,111}},
{1313,3,3,7,{895,1546,1851,318,426,1642,1900,406,718,80}},
{1314,6,7,5,{1309,652,1380,945,166,459,1740,357,920,159}},
{1315,4,0,0,{1731,105,1014,1296,1660,1742,1681,512,322,109}},
{1316,0,8,8,{982,1049,342,798,166,938,1656,34,494,896}},
{1317,8,8,2,{1399,1619,565,1007,941,724,143,1307,1970,124}},
{1318,10,3,2,{1916,134,1914,1996,1502,593,1197,1759,385,1098}},
{1319,9,2,8,{1219,1927,154,1490,133,262,1468,823,1255,560}},
{1320,0,8,3,{310,1624,1485,796,1441,148,1410,727,1972,363}},
{1321,8,9,4,{547,568,574,1447,1697,1958,687,435,1393,1983}},
{1322,5,1,2,{431,3,435,24,483,395,1416,542,104,1378}},
{1323,0,5,1,{1824,615,1083,50,162,1784,1829,1923,407,1259}},
{1324,8,5,0,{54,1141,1716,449,1755,718,286,1903,597,295}},
{1325,5,2,8,{1753,1214,1859,211,1979,26,1960,803,1411,1841}},
{1326,0,6,1,{1706,1305,1030,945,149,1046,126,574,1324,187}},
{1327,9,6,10,{1343,1268,1136,199,1944,1074,1381,1044,1969,1765}},
{1328,6,1,10,{81,1421,21,1610,1037,1244,397,1992,270,210}},
{1329,2,6,5,{1376,1662,483,1197,308,314,1189,1606,173,1524}},
{1330,9,10,0,{792,1521,847,1237,1123,1601,1112,509,1900,443}},
{1331,8,3,6,{1048,1133,50,986,1568,1549,1388,403,1693,721}},
{1332,0,6,0,{1241,1279,541,1840,380,1062,1351,995,1764,1456}},
{1333,0,8,4,{1857,1481,1920,1464,196,1489,815,440,757,45}},
{1334,8,1,3,{617,1165,349,1672,1267,1423,902,1585,1777,1082}},
{1335,3,3,5,{521,1164,67,1174,1637,1113,167,962,1509,697}},
{1336,4,1,3,{94,319,166,1327,1706,1722,1284,1047,1632,1027}},
{1337,4,10,1,{365,1113,1767,1411,1589,635,1079,232,1836,400}},
{1338,7,5,7,{1186,60,1553,1774,1523,1093,1601,150,1049,1144}},
{1339,7,6,7,{1607,1253,534,1323,118,281,1496,328,1830,1836}},
{1340,10,9,6,{548,165,1468,1530,30,1218,1440,1659,688,1441}},
{1341,3,3,5,{1772,241,1520,1781,1715,1444,1488,1940,861,482}},
{1342,8,0,5,{909,1082,1595,229,892,967,1562,446,47,1450}},
{1343,8,5,2,{1642,1207,1220,1971,1819,1333,1405,649,1694,1997}},
{1344,8,1,8,{1017,1932,1970,1854,820,580,1774,818,1911,413}},
{1345,7,1,0,{769,94,18,1854,1954,1479,1331,1445,270,1936}},
{1346,0,10,4,{1856,828,912,1318,982,898,510,1659,1874,860}},
{1347,0,6,2,{1839,69,856,716,349,1663,339,1032,405,620}},
{1348,8,10,2,{53,1505,1945,1337,193,1832,1149,867,492,724}},
{1349,2,2,5,{885,220,1474,1432,394,1636,1896,554,295,1049}},
{1350,6,2,10,{1196,475,1147,700,1856,743,1710,345,34,1157}},
{1351,9,7,9,{57,1182,357,768,1622,1134,27,1331,844,974}},
{1352,3,10,6,{1672,758,818,1394,563,667,1995,635,949,1139}},
{1353,6,10,0,{147,64,740,409,964,356,1439,702,976,1085}},
{1354,1,9,4,{905,948,705,1860,1653,1476,1227,1214,892,428}},
{1355,8,3,4,{1359,1464,688,1751,1659,65,1587,1845,1744,405}},
{1356,4,1,1,{1292,512,1671,468,747,1676,645,42,37,795}},
{1357,1,7,8,{257,691,940,1605,994,673,696,583,614,259}},
{1358,1,3,7,{926,1704,1030,1044,558,1027,244,34,1655,1706}},
{1359,1,3,1,{450,1600,1114,1694,778,1475,916,363,929,1057}},
{1360,9,10,0,{512,1329,465,708,936,1656,197,28,257,608}},
{1361,9,0,4,{523,1103,1690,689,1918,1801,119,1603,651,1934}},
{1362,4,5,9,{892,1341,1731,1722,444,442,1346,1407,329,1129}},
{1363,1,4,8,{964,1568,1285,1008,577,1256,1715,809,932,1762}},
{1364,9,10,7,{1411,1831,1335,1563,772,1973,1699,44,1793,1620}},
{1365,3,3,0,{1018,1203,509,1502,1455,66,1771,1152,1265,1504}},
{1366,9,2,1,{533,11,997,76,925,1801,1319,1206,972,1322}},
{1367,0,3,7,{1435,1952,1124,971,1120,911,1002,329,1005,368}},
{1368,8,3,6,{1966,1977,1461,1261,1613,596,1523,328,327,936}},
{1369,8,3,5,{659,1183,397,444,1675,269,476,362,105,693}},
{1370,1,5,2,{1074,1551,310,1544,426,756,1766,206,404,434}},
{1371,0,3,9,{1883,238,1168,1876,1889,1442,277,1551,1613,1813}},
{1372,7,0,9,{951,417,1363,398,1644,1543,934,925,730,1069}},
