{1363,2,5,5},
{1364,0,9,9},
{1365,3,3,4},
{1366,3,4,0},
{1367,0,9,7},
{1368,10,5,2},
{1369,9,5,6},
{1370,5,8,1},
{1371,8,5,2},
{1372,4,8,3},
{1373,7,10,8},
{1374,0,8,2},
{1375,10,1,1},
{1376,10,3,5},
{1377,5,10,9},
{1378,10,7,3},
{1379,0,8,6},
{1380,3,1,9},
{1381,1,4,7},
{1382,5,4,0},
{1383,3,0,7},
{1384,8,5,8},
{1385,1,9,3},
{1386,1,1,5},
{1387,1,7,1},
{1388,2,8,0},
{1389,3,6,1},
{1390,6,9,10},
{1391,2,4,7},
{1392,1,3,6},
{1393,3,5,1},
{1394,10,9,3},
{1395,0,1,10},
{1396,9,6,7},
{1397,9,7,10},
{1398,2,0,1},
{1399,4,1,3},
{1400,3,2,0},
{1401,5,2,9},
{1402,6,3,10},
{1403,7,7,10},
{1404,5,7,4},
{1405,6,2,9},
{1406,6,4,6},
{1407,7,3,5},
{1408,0,3,10},
{1409,6,9,5},
{1410,8,7,2},
{1411,9,4,2},
{1412,2,8,8},
{1413,8,3,0},
{1414,4,10,0},
{1415,3,5,3},
{1416,4,6,0},
{1417,4,3,2},
{1418,4,7,5},
{1419,2,9,2},
{1420,4,6,7},
{1421,0,10,5},
{1422,10,0,10},
{1423,7,9,3},
{1424,9,6,9},
{1425,0,6,5},
{1426,0,0,1},
{1427,8,1,7},
{1428,1,4,1},
{1429,10,9,7},
{1430,1,1,5},
{1431,7,5,2},
{1432,10,6,1},
{1433,9,0,10},
{1434,1,10,0},
{1435,2,4,1},
{1436,6,7,9},
{1437,6,10,6},
{1438,10,5,3},
{1439,6,8,5},
{1440,5,7,8},
{1441,7,3,9},
{1442,6,3,9},
{1443,10,8,6},
{1444,1,6,2},
{1445,3,8,4},
{1446,6,1,4},
{1447,3,2,7},
{1448,3,8,9},
{1449,1,3,2},
{1450,1,0,10},
{1451,5,3,5},
{1452,7,3,4},
{1453,10,2,2},
{1454,5,1,8},
{1455,2,2,4},
{1456,1,9,2},
{1457,9,8,2},
{1458,5,10,8},
{1459,5,2,5},
{1460,4,2,3},
{1461,9,5,6},
{1462,7,4,6},
{1463,3,0,2},
{1464,4,9,9},
{1465,5,3,7},
{1466,3,1,10},
{1467,10,9,3},
{1468,6,3,1},
{1469,9,8,10},
{1470,4,6,8},
{1471,8,0,4},
{1472,0,3,1},
{1473,2,0,0},
{1474,6,8,3},
{1475,6,5,6},
{1476,1,3,1},
{1477,5,9,0},
{1478,0,6,2},
{1479,0,2,4},
{1480,4,2,2},
{1481,7,3,3},
{1482,4,1,8},
{1483,0,6,1},
{1484,10,2,9},
{1485,0,5,9},
{1486,2,2,10},
{1487,0,1,4},
{1488,10,7,4},
{1489,6,5,10},
{1490,1,2,2},
{1491,5,6,7},
{1492,3,8,7},
{1493,7,4,4},
{1494,1,8,1},
{1495,6,9,2},
{1496,1,2,5},
{1497,3,0,7},
{1498,8,3,1},
{1499,6,5,10},
{1500,7,9,3},
{1501,5,5,6},
{1502,1,5,3},
{1503,4,4,10},
{1504,2,7,0},
{1505,10,0,0},
{1506,1,2,9},
{1507,9,6,7},
{1508,4,3,0},
{1509,9,7,7},
{1510,4,0,4},
{1511,2,6,8},
{1512,6,5,7},
{1513,6,9,1},
{1514,6,0,3},
{1515,1,10,8},
{1516,0,4,5},
{1517,0,0,2},
{1518,4,5,8},
{1519,4,4,3},
{1520,10,8,3},
{1521,8,3,9},
{1522,0,7,7},
{1523,0,8,9},
{1524,4,9,10},
{1525,1,1,5},
{1526,0,7,3},
{1527,4,5,9},
{1528,9,5,7},
{1529,7,8,1},
{1530,10,4,7},
{1531,4,3,0},
{1532,10,2,1},
{1533,4,1,5},
{1534,5,4,5},
{1535,3,2,4},
{1536,4,2,5},
{1537,0,0,1},
{1538,8,2,8},
{1539,6,9,3},
{1540,4,4,3},
{1541,10,3,1},
{1542,5,3,10},
{1543,9,8,9},
{1544,6,0,9},
{1545,4,3,0},
{1546,2,1,2},
{1547,4,9,10},
{1548,1,3,7},
{1549,5,5,2},
{1550,10,9,3},
{1551,3,2,8},
{1552,8,10,6},
{1553,1,5,10},
{1554,9,7,1},
{1555,6,6,3},
{1556,2,7,2},
{1557,5,3,5},
{1558,5,4,8},
{1559,9,5,5},
{1560,0,7,7},
{1561,2,6,6},
{1562,0,3,1},
{1563,2,1,3},
{1564,2,1,4},
{1565,1,2,6},
{1566,6,4,9},
{1567,7,3,4},
{1568,10,5,10},
{1569,3,3,4},
{1570,5,6,8},
{1571,5,3,8},
{1572,7,2,3},
{1573,6,1,5},
{1574,9,6,1},
{1575,6,0,3},
{1576,10,6,9},
{1577,10,4,3},
{1578,8,4,5},
{1579,8,5,4},
{1580,5,5,2},
{1581,4,1,0},
{1582,9,9,7},
{1583,1,4,4},
{1584,4,5,10},
{1585,1,2,10},
{1586,8,1,10},
{1587,8,8,8},
{1588,5,6,10},
{1589,3,5,8},
{1590,3,8,2},
{1591,3,4,7},
{1592,9,4,7},
{1593,9,1,3},
{1594,10,9,2},
{1595,10,4,4},
{1596,1,3,1},
{1597,3,6,5},
{1598,0,1,6},
{1599,2,1,7},
{1600,3,3,2},
{1601,1,7,0},
{1602,8,8,8},
{1603,0,0,2},
{1604,6,1,8},
{1605,7,7,0},
{1606,10,0,9},
{1607,9,7,2},
{1608,10,6,7},
{1609,1,4,0},
{1610,4,6,9},
{1611,8,1,8},
{1612,6,3,0},
{1613,3,3,8},
{1614,4,0,4},
{1615,8,4,8},
{1616,1,4,10},
{1617,1,7,5},
{1618,1,4,3},
{1619,9,1,1},
{1620,3,7,6},
{1621,6,1,8},
{1622,8,2,2},
{1623,7,0,8},
{1624,5,2,5},
{1625,9,0,6},
{1626,6,9,0},
{1627,9,6,10},
{1628,2,6,10},
{1629,8,9,2},
{1630,6,3,9},
{1631,0,1,3},
{1632,6,6,10},
{1633,9,6,2},
{1634,0,1,5},
{1635,8,10,4},
{1636,9,6,10},
{1637,4,2,9},
{1638,5,4,3},
{1639,10,1,7},
{1640,4,6,6},
{1641,9,5,7},
{1642,3,7,0},
{1643,5,4,3},
{1644,10,9,6},
{1645,5,5,0},
{1646,6,8,10},
{1647,7,3,9},
{1648,0,10,1},
{1649,8,7,3},
{1650,1,1,10},
{1651,9,6,8},
{1652,6,3,3},
{1653,6,9,3},
{1654,6,0,4},
{1655,8,10,5},
{1656,8,3,8},
{1657,6,8,10},
{1658,5,0,4},
{1659,8,0,8},
{1660,1,8,1},
{1661,7,4,8},
{1662,4,4,1},
{1663,7,1,8},
{1664,1,6,8},
{1665,4,0,5},
{1666,1,3,7},
{1667,8,8,7},
{1668,4,2,2},
{1669,0,1,9},
{1670,4,0,7},
{1671,6,7,9},
{1672,10,3,4},
{1673,6,9,2},
{1674,5,10,9},
{1675,10,6,1},
{1676,4,4,5},
{1677,9,6,8},
{1678,4,1,8},
{1679,10,0,6},
{1680,3,10,8},
{1681,7,3,4},
{1682,7,10,0},
{1683,2,0,7},
{1684,6,3,0},
{1685,2,3,7},
{1686,3,1,8},
{1687,7,7,0},
{1688,3,2,8},
{1689,1,0,2},
{1690,9,1,5},
{1691,9,6,9},
{1692,9,10,4},
{1693,10,5,3},
{1694,6,1,1},
{1695,0,5,5},
{1696,6,2,0},
{1697,1,0,9},
{1698,10,10,1},
{1699,8,9,6},
{1700,2,6,6},
{1701,10,5,0},
{1702,6,2,2},
{1703,3,8,10},
{1704,1,2,7},
{1705,0,7,5},
{1706,4,4,8},
{1707,8,1,0},
{1708,9,1,6},
{1709,6,9,7},
{1710,0,10,6},
{1711,10,6,1},
{1712,8,1,0},
{1713,6,4,3},
{1714,0,5,0},
{1715,10,9,7},
{1716,2,8,6},
{1717,0,3,5},
{1718,4,3,5},
{1719,5,0,4},
{1720,10,2,8},
{1721,3,2,5},
{1722,7,0,1},
{1723,0,10,0},
{1724,10,7,1},
{1725,3,6,4},
{1726,8,10,9},
{1727,6,10,0},
{1728,0,10,10},
{1729,9,9,9},
{1730,10,0,3},
{1731,0,4,9},
{1732,2,9,3},
{1733,2,7,1},
{1734,1,10,5},
{1735,5,2,0},
{1736,0,7,3},
{1737,8,0,3},
{1738,7,3,9},
{1739,7,7,5},
{1740,0,6,3},
{1741,3,8,4},
{1742,2,2,4},
{1743,2,6,5},
{1744,3,4,0},
{1745,7,5,3},
{1746,5,2,0},
{1747,10,9,4},
{1748,6,2,4},
{1749,1,8,1},
{1750,2,6,0},
{1751,6,6,3},
{1752,1,6,6},
{1753,1,2,7},
{1754,3,0,3},
{1755,4,2,9},
{1756,5,8,10},
{1757,1,4,7},
{1758,9,4,6},
{1759,7,5,4},
{1760,4,0,0},
{1761,7,7,8},
{1762,2,7,6},
{1763,3,6,1},
{1764,0,7,1},
{1765,5,10,10},
{1766,9,2,10},
{1767,9,3,1},
{1768,3,9,2},
{1769,1,8,6},
{1770,8,1,2},
{1771,8,2,0},
{1772,3,9,9},
{1773,6,3,9},
{1774,8,3,1},
{1775,8,4,5},
{1776,8,5,3},
{1777,1,1,9},
{1778,3,7,7},
{1779,6,8,10},
{1780,1,0,7},
{1781,8,7,5},
{1782,5,9,6},
{1783,7,0,0},
{1784,7,9,6},
{1785,3,9,9},
{1786,2,1,2},
{1787,5,4,3},
{1788,8,0,5},
{1789,6,0,5},
{1790,4,6,10},
{1791,9,6,7},
{1792,10,6,5},
{1793,4,4,4},
{1794,5,3,8},
{1795,4,10,10},
{1796,7,7,1},
{1797,3,9,6},
{1798,2,0,7},
{1799,7,7,5},
{1800,10,6,1},
{1801,0,0,7},
{1802,5,2,2},
{1803,0,7,7},
{1804,3,1,10},
{1805,3,7,8},
{1806,8,2,2},
{1807,0,3,1},
{1808,6,10,0},
{1809,4,1,9},
{1810,8,1,7},
{1811,3,5,4},
{1812,9,7,3},
{1813,0,6,0},
{1814,9,5,4},
{1815,0,8,5},
{1816,9,3,1},
{1817,7,1,10},
{1818,2,4,8},
{1819,9,6,3},
{1820,5,3,5},
{1821,7,7,4},
{1822,2,5,2},
{1823,10,1,4},
{1824,5,0,9},
{1825,7,4,6},
{1826,8,3,7},
{1827,5,4,9},
{1828,1,8,7},
{1829,2,1,0},
{1830,1,6,9},
{1831,2,9,5},
{1832,3,1,1},
{1833,2,9,7},
{1834,8,2,9},
{1835,3,3,7},
{1836,3,1,0},
{1837,5,6,3},
{1838,0,7,8},
{1839,5,1,4},
{1840,0,10,2},
{1841,8,5,9},
{1842,5,6,2},
{1843,7,4,7},
{1844,8,3,4},
{1845,3,8,10},
{1846,0,10,6},
{1847,0,5,2},
{1848,6,9,3},
{1849,4,8,5},
{1850,5,3,6},
{1851,0,6,7},
{1852,7,1,4},
{1853,3,0,7},
{1854,2,8,10},
{1855,3,10,6},
{1856,3,7,4},
{1857,10,3,9},
{1858,10,10,8},
{1859,8,2,5},
{1860,2,1,2},
{1861,4,9,5},
{1862,0,8,8},
{1863,8,1,1},
{1864,0,6,1},
{1865,0,10,6},
{1866,2,10,8},
{1867,2,6,1},
{1868,0,6,0},
{1869,5,5,8},
{1870,5,1,5},
{1871,6,9,2},
{1872,3,5,0},
{1873,3,0,6},
{1874,5,9,8},
{1875,1,3,6},
{1876,8,5,3},
{1877,4,6,0},
{1878,8,5,7},
{1879,2,1,0},
{1880,3,6,3},
{1881,8,0,8},
{1882,10,10,3},
{1883,1,2,7},
{1884,4,9,2},
{1885,2,6,1},
{1886,6,9,0},
{1887,8,4,1},
{1888,10,9,7},
{1889,7,10,5},
{1890,4,2,8},
{1891,8,2,4},
{1892,0,4,5},
{1893,0,2,10},
{1894,1,6,7},
{1895,4,10,2},
{1896,8,2,2},
{1897,9,3,6},
{1898,2,2,10},
{1899,6,8,7},
{1900,3,7,7},
{1901,7,1,0},
{1902,9,4,5},
{1903,2,9,0},
{1904,9,10,4},
{1905,3,7,10},
{1906,6,6,9},
{1907,6,9,0},
{1908,10,7,7},
{1909,2,5,3},
{1910,2,1,5},
{1911,9,8,6},
{1912,8,9,1},
{1913,4,10,1},
{1914,9,1,2},
{1915,3,7,6},
{1916,1,0,9},
{1917,4,2,3},
{1918,10,3,6},
{1919,1,7,3},
{1920,5,7,0},
{1921,0,3,9},
{1922,5,7,10},
{1923,10,7,2},
{1924,1,9,0},
{1925,5,0,5},
{1926,3,10,9},
{1927,1,8,0},
{1928,4,4,0},
{1929,8,4,0},
{1930,9,7,10},
{1931,3,0,5},
{1932,8,6,2},
{1933,4,7,2},
{1934,2,2,1},
{1935,2,7,9},
{1936,9,4,9},
{1937,0,1,4},
{1938,1,9,4},
{1939,5,7,10},
{1940,9,6,4},
{1941,1,1,4},
{1942,6,0,3},
{1943,4,7,2},
{1944,10,7,2},
{1945,8,7,4},
{1946,2,5,10},
{1947,7,9,1},
{1948,7,7,5},
{1949,7,4,1},
{1950,8,7,10},
{1951,5,0,10},
{1952,7,10,9},
{1953,9,0,0},
{1954,3,1,4},
{1955,1,10,10},
{1956,8,6,6},
{1957,1,2,6},
{1958,4,8,0},
{1959,4,0,2},
{1960,9,4,9},
{1961,7,1,4},
{1962,0,5,10},
{1963,7,7,2},
{1964,9,7,10},
{1965,0,1,5},
{1966,4,5,1},
{1967,7,7,9},
{1968,6,0,8},
{1969,1,4,3},
{1970,10,10,10},
{1971,3,1,0},
{1972,2,8,9},
{1973,7,1,3},
{1974,4,5,3},
{1975,9,6,1},
{1976,7,1,2},
{1977,6,10,6},
{1978,3,6,7},
{1979,1,6,0},
{1980,6,2,10},
{1981,7,4,0},
{1982,1,3,2},
{1983,1,3,8},
{1984,7,8,7},
{1985,1,5,9},
{1986,10,6,0},
{1987,8,7,7},
{1988,3,3,4},
{1989,4,2,9},
{1990,6,5,1},
{1991,10,2,1},
{1992,1,0,6},
{1993,9,3,0},
{1994,8,2,5},
{1995,9,0,4},
{1996,4,8,4},
{1997,0,10,5},
{1998,5,7,4},
{1999,9,5,9}
